Target Scanner Beacons:
(-969, 274, 863)
(-800, 179, -200)
(-917, 230, 859)
(-909, 213, -302)
(358, 610, 931)
(305, 594, -352)

Scanner Beacons posX, 0:
(262, 662, 888)
(22, 954, 275)
(-791, 247, -476)
(-882, 133, 780)
(391, 469, -568)
(-169, 1000, 365)
(383, 522, -443)
(-916, 310, 723)
(-747, 215, -340)
(-864, 266, 719)
(-856, 249, -442)
(411, 646, 791)
(358, 630, -492)
(358, 610, 931)

Scanner Beacons posX, 0:
(-129, -354, 809)
(301, 328, -283)
(-369, -62, 196)
(280, 535, -227)
(-995, 589, -409)
(-893, 628, -371)
(0, -547, -647)
(-560, -16, 286)
(-8, -494, -522)
(325, 722, 829)
(309, 716, 839)
(-983, 487, -378)
(20, -370, 712)
(-33, -386, -571)
(-33, -406, 852)
(187, 442, -301)
(358, 610, 931)

Scanner Beacons posX, 1:
(4, -211, -149)
(434, 881, 533)
(-236, 402, 143)
(413, 825, 740)
(-760, 969, 833)
(-427, 312, 189)
(-969, -327, 977)
(458, -231, 927)
(442, -241, 921)
(-850, 976, 692)
(153, -114, -165)
(100, -254, -201)
(320, 899, 647)
(491, -333, 815)

Scanner Beacons posX, 1:
(-98, -250, -187)
(332, 842, 495)
(-338, 363, 105)
(311, 786, 702)
(-964, 968, 756)
(-862, 930, 795)
(-529, 273, 151)
(356, -270, 889)
(340, -280, 883)
(-952, 937, 654)
(51, -153, -203)
(-2, -293, -239)
(218, 860, 609)
(389, -372, 777)

Scanner Beacons posX, 1:
(541, 698, -801)
(520, 642, -594)
(-755, 824, -540)
(-653, 786, -501)
(-862, -510, -357)
(-781, -635, -293)
(565, -414, -407)
(549, -424, -413)
(-743, 793, -642)
(-766, -426, -286)
(427, 716, -687)
(598, -516, -519)

Scanner Beacons posX, 1:
(460, 634, -926)
(439, 578, -719)
(-836, 760, -665)
(-734, 722, -626)
(-943, -574, -482)
(-862, -699, -418)
(484, -478, -532)
(468, -488, -538)
(-824, 729, -767)
(-847, -490, -411)
(346, 652, -812)
(517, -580, -644)

Scanner Beacons posX, 1:
(445, 627, -717)
(424, 571, -510)
(-851, 753, -456)
(-749, 715, -417)
(-958, -581, -273)
(-877, -706, -209)
(469, -485, -323)
(453, -495, -329)
(-839, 722, -558)
(-862, -497, -202)
(331, 645, -603)
(502, -587, -435)

Scanner Beacons posX, 1:
(269, -375, -214)
(699, 717, 468)
(29, 238, 78)
(678, 661, 675)
(-784, 989, -629)
(-875, -267, -743)
(-597, 843, 729)
(-495, 805, 768)
(-162, 148, 124)
(390, 956, -354)
(-909, -210, -566)
(-704, -491, 912)
(-623, -616, 976)
(723, -395, 862)
(-740, 853, -661)
(-857, -206, -610)
(707, -405, 856)
(-585, 812, 627)
(-849, 955, -627)
(418, -278, -230)
(-608, -407, 983)
(365, -418, -266)
(585, 735, 582)
(756, -497, 750)

Scanner Beacons posX, 1:
(188, -439, -339)
(618, 653, 343)
(-52, 174, -47)
(597, 597, 550)
(-865, 925, -754)
(-956, -331, -868)
(-678, 779, 604)
(-576, 741, 643)
(-243, 84, -1)
(309, 892, -479)
(-990, -274, -691)
(-785, -555, 787)
(-704, -680, 851)
(642, -459, 737)
(-821, 789, -786)
(-938, -270, -735)
(626, -469, 731)
(-666, 748, 502)
(-930, 891, -752)
(337, -342, -355)
(-689, -471, 858)
(284, 941, -371)
(284, -482, -391)
(504, 671, 457)
(675, -561, 625)

Scanner Beacons posX, 1:
(173, -446, -130)
(603, 646, 552)
(-67, 167, 162)
(582, 590, 759)
(-880, 918, -545)
(-971, -338, -659)
(-693, 772, 813)
(-591, 734, 852)
(-258, 77, 208)
(294, 885, -270)
(-800, -562, 996)
(627, -466, 946)
(-836, 782, -577)
(-953, -277, -526)
(611, -476, 940)
(-681, 741, 711)
(-945, 884, -543)
(322, -349, -146)
(269, 934, -162)
(269, -489, -182)
(489, 664, 666)
(660, -568, 834)

Scanner Beacons posX, 1:
(-337, -869, -587)
(93, 223, 95)
(-577, -256, -295)
(72, 167, 302)
(-208, 587, -780)
(-768, -346, -249)
(-216, 462, -727)
(117, -889, 489)
(101, -899, 483)
(-188, -772, -603)
(-241, 511, -619)
(-241, -912, -639)
(-21, 241, 209)
(150, -991, 377)

Scanner Beacons posX, 1:
(719, -428, 700)
(49, -907, 310)
(698, -484, 907)
(-764, -156, -397)
(-577, -302, 961)
(418, -64, -175)
(-142, -997, 356)
(410, -189, -122)
(-720, -292, -429)
(-565, -333, 859)
(-829, -190, -395)
(385, -140, -14)
(605, -410, 814)

Scanner Beacons posX, 1:
(617, -467, 662)
(-53, -946, 272)
(596, -523, 869)
(-866, -195, -435)
(-679, -341, 923)
(-577, -379, 962)
(316, -103, -213)
(308, -228, -160)
(-822, -331, -467)
(-667, -372, 821)
(-931, -229, -433)
(283, -179, -52)
(503, -449, 776)

Scanner Beacons posX, 1:
(-146, -915, -677)
(284, 177, 5)
(-386, -302, -385)
(263, 121, 212)
(-910, 265, 305)
(-17, 541, -870)
(-577, -392, -339)
(-25, 416, -817)
(308, -935, 399)
(292, -945, 393)
(-1000, 272, 164)
(3, -818, -693)
(-50, 465, -709)
(-50, -958, -729)
(170, 195, 119)

Scanner Beacons posX, 1:
(432, -130, 28)
(862, 962, 710)
(192, 483, 320)
(841, 906, 917)
(-712, -22, -501)
(1, 393, 366)
(-746, 35, -324)
(-694, 39, -368)
(581, -33, 12)
(528, -173, -24)
(748, 980, 824)
(919, -252, 992)

Scanner Beacons posX, 1:
(707, -326, 669)
(37, -805, 279)
(686, -382, 876)
(-776, -54, -428)
(-589, -200, 930)
(-487, -238, 969)
(406, 38, -206)
(-154, -895, 325)
(398, -87, -153)
(-732, -190, -460)
(-577, -231, 828)
(-841, -88, -426)
(373, -38, -45)
(593, -308, 783)

Scanner Beacons posX, 1:
(277, 78, -572)
(37, 691, -280)
(-154, 601, -234)
(-901, 243, -924)
(-696, -38, 554)
(-615, -163, 618)
(731, 58, 504)
(-849, 247, -968)
(715, 48, 498)
(426, 175, -588)
(-600, 46, 625)
(373, 35, -624)
(764, -44, 392)

Scanner Beacons posX, 1:
(298, -129, -628)
(728, 963, 54)
(58, 484, -336)
(707, 907, 261)
(-133, 394, -290)
(-880, 36, -980)
(-675, -245, 498)
(-594, -370, 562)
(752, -149, 448)
(736, -159, 442)
(447, -32, -644)
(-579, -161, 569)
(394, -172, -680)
(614, 981, 168)
(785, -251, 336)

Scanner Beacons posX, 1:
(391, -36, -554)
(151, 577, -262)
(800, 1000, 335)
(-40, 487, -216)
(-787, 129, -906)
(-582, -152, 572)
(-501, -277, 636)
(845, -56, 522)
(-735, 133, -950)
(829, -66, 516)
(540, 61, -570)
(-486, -68, 643)
(487, -79, -606)
(878, -158, 410)

Scanner Beacons posX, 1:
(-830, -640, -91)
(-400, 452, 591)
(-421, 396, 798)
(-701, 816, -284)
(-709, 691, -231)
(-376, -660, 985)
(-392, -670, 979)
(-681, -543, -107)
(-734, 740, -123)
(-734, -683, -143)
(-514, 470, 705)
(-343, -762, 873)

Scanner Beacons posX, 1:
(314, -111, 17)
(744, 981, 699)
(74, 502, 309)
(723, 925, 906)
(-830, -3, -512)
(-117, 412, 355)
(-864, 54, -335)
(-812, 58, -379)
(463, -14, 1)
(410, -154, -35)
(630, 999, 813)
(801, -233, 981)

Scanner Beacons posX, 1:
(348, -288, 74)
(778, 804, 756)
(108, 325, 366)
(757, 748, 963)
(-796, -180, -455)
(-83, 235, 412)
(-830, -123, -278)
(-661, 940, -373)
(-778, -119, -322)
(-506, 899, 915)
(497, -191, 58)
(444, -331, 22)
(664, 822, 870)

Scanner Beacons posX, 1:
(573, -674, 475)
(552, -730, 682)
(-910, -402, -622)
(-723, -548, 736)
(-621, -586, 775)
(272, -310, -400)
(264, -435, -347)
(-866, -538, -654)
(-711, -579, 634)
(-975, -436, -620)
(239, -386, -239)
(459, -656, 589)

Scanner Beacons posX, 1:
(296, -244, 78)
(726, 848, 760)
(56, 369, 370)
(705, 792, 967)
(-848, -136, -451)
(-135, 279, 416)
(-882, -79, -274)
(-713, 984, -369)
(-830, -75, -318)
(-558, 943, 919)
(445, -147, 62)
(392, -287, 26)
(612, 866, 874)

Scanner Beacons posX, 1:
(-926, -588, -134)
(-496, 504, 548)
(-517, 448, 755)
(-797, 868, -327)
(-805, 743, -274)
(-472, -608, 942)
(-488, -618, 936)
(-777, -491, -150)
(-830, 792, -166)
(-830, -631, -186)
(-610, 522, 662)
(-439, -710, 830)

Scanner Beacons posX, 1:
(-72, -147, -897)
(358, 945, -215)
(-312, 466, -605)
(337, 889, -8)
(-503, 376, -559)
(-964, -388, 293)
(382, -167, 179)
(366, -177, 173)
(77, -50, -913)
(-949, -179, 300)
(24, -190, -949)
(244, 963, -101)
(415, -269, 67)

Scanner Beacons posX, 1:
(168, -439, -284)
(598, 653, 398)
(-72, 174, 8)
(577, 597, 605)
(-885, 925, -699)
(-976, -331, -813)
(-698, 779, 659)
(-596, 741, 698)
(-263, 84, 54)
(289, 892, -424)
(-805, -555, 842)
(-724, -680, 906)
(622, -459, 792)
(-841, 789, -731)
(-958, -270, -680)
(606, -469, 786)
(-686, 748, 557)
(-950, 891, -697)
(317, -342, -300)
(-709, -471, 913)
(264, 941, -316)
(264, -482, -336)
(484, 671, 512)
(655, -561, 680)

Scanner Beacons posX, 1:
(554, -477, 613)
(-259, 274, -94)
(-350, -982, -208)
(923, 366, 128)
(363, -567, 659)
(915, 241, 181)
(-384, -925, -31)
(-215, 138, -126)
(-332, -921, -75)
(-324, 240, -92)
(943, -993, 305)
(890, 290, 289)

Scanner Beacons posX, 1:
(359, -485, -374)
(789, 607, 308)
(119, 128, -82)
(768, 551, 515)
(-694, 879, -789)
(-785, -377, -903)
(-507, 733, 569)
(-405, 695, 608)
(488, 971, -567)
(-72, 38, -36)
(480, 846, -514)
(-819, -320, -726)
(-614, -601, 752)
(-533, -726, 816)
(813, -505, 702)
(-650, 743, -821)
(-767, -316, -770)
(797, -515, 696)
(-495, 702, 467)
(-759, 845, -787)
(508, -388, -390)
(-518, -517, 823)
(455, 895, -406)
(455, -528, -426)
(675, 625, 422)
(846, -607, 590)

Scanner Beacons posX, 1:
(782, -988, 290)
(542, -375, 582)
(-271, 376, -125)
(-362, -880, -239)
(911, 468, 97)
(351, -465, 628)
(903, 343, 150)
(-396, -823, -62)
(-227, 240, -157)
(-344, -819, -106)
(-336, 342, -123)
(931, -891, 274)
(878, 392, 258)

Scanner Beacons posX, 1:
(-57, -248, -182)
(373, 844, 500)
(-297, 365, 110)
(352, 788, 707)
(-923, 970, 761)
(-821, 932, 800)
(-488, 275, 156)
(397, -268, 894)
(381, -278, 888)
(-911, 939, 659)
(92, -151, -198)
(39, -291, -234)
(259, 862, 614)
(430, -370, 782)

Scanner Beacons posX, 1:
(-159, -287, -220)
(271, 805, 462)
(-399, 326, 72)
(250, 749, 669)
(-923, 893, 762)
(-590, 236, 118)
(295, -307, 856)
(279, -317, 850)
(-10, -190, -236)
(-63, -330, -272)
(157, 823, 576)
(328, -409, 744)

Scanner Beacons posX, 1:
(480, 661, -834)
(459, 605, -627)
(-816, 787, -573)
(-714, 749, -534)
(-923, -547, -390)
(-842, -672, -326)
(504, -451, -440)
(488, -461, -446)
(-804, 756, -675)
(-827, -463, -319)
(366, 679, -720)
(537, -553, -552)

Scanner Beacons posX, 1:
(-69, -146, -213)
(361, 946, 469)
(-309, 467, 79)
(340, 890, 676)
(-500, 377, 125)
(-961, -387, 977)
(385, -166, 863)
(369, -176, 857)
(80, -49, -229)
(-946, -178, 984)
(27, -189, -265)
(247, 964, 583)
(418, -268, 751)

Scanner Beacons posX, 1:
(579, -838, -59)
(339, -225, 233)
(988, 198, 830)
(-474, 526, -474)
(-565, -730, -588)
(-287, 380, 884)
(-185, 342, 923)
(708, 618, -252)
(148, -315, 279)
(700, 493, -199)
(-599, -673, -411)
(-430, 390, -506)
(-547, -669, -455)
(-275, 349, 782)
(-539, 492, -472)
(728, -741, -75)
(675, 542, -91)
(675, -881, -111)
(895, 272, 737)

Scanner Beacons posX, 1:
(555, -822, 603)
(534, -878, 810)
(-928, -550, -494)
(-741, -696, 864)
(-639, -734, 903)
(254, -458, -272)
(246, -583, -219)
(-884, -686, -526)
(-729, -727, 762)
(-993, -584, -492)
(221, -534, -111)
(441, -804, 717)

Scanner Beacons posX, 1:
(571, -816, 593)
(550, -872, 800)
(-912, -544, -504)
(-725, -690, 854)
(-623, -728, 893)
(270, -452, -282)
(262, -577, -229)
(-868, -680, -536)
(-713, -721, 752)
(-977, -578, -502)
(237, -528, -121)
(457, -798, 707)

Scanner Beacons posX, 1:
(430, -822, 38)
(860, 270, 720)
(190, -209, 330)
(839, 214, 927)
(-623, 542, -377)
(-714, -714, -491)
(-436, 396, 981)
(559, 634, -155)
(-1, -299, 376)
(551, 509, -102)
(-748, -657, -314)
(-579, 406, -409)
(-696, -653, -358)
(-424, 365, 879)
(-688, 508, -375)
(579, -725, 22)
(526, 558, 6)
(526, -865, -14)
(746, 288, 834)

Scanner Beacons posX, 1:
(483, -786, -102)
(913, 306, 580)
(243, -173, 190)
(892, 250, 787)
(-570, 578, -517)
(-661, -678, -631)
(-383, 432, 841)
(-281, 394, 880)
(612, 670, -295)
(52, -263, 236)
(604, 545, -242)
(-695, -621, -454)
(937, -806, 974)
(-526, 442, -549)
(-643, -617, -498)
(921, -816, 968)
(-371, 401, 739)
(-635, 544, -515)
(632, -689, -118)
(579, 594, -134)
(579, -829, -154)
(799, 324, 694)
(970, -908, 862)

Scanner Beacons posX, 1:
(334, 112, -395)
(94, 725, -103)
(-810, 220, -924)
(-97, 635, -57)
(-844, 277, -747)
(-639, -4, 731)
(-558, -129, 795)
(788, 92, 681)
(-792, 281, -791)
(772, 82, 675)
(483, 209, -411)
(-543, 80, 802)
(430, 69, -447)
(821, -10, 569)

Scanner Beacons posX, 1:
(355, -95, -451)
(785, 997, 231)
(115, 518, -159)
(764, 941, 438)
(-789, 13, -980)
(-76, 428, -113)
(-823, 70, -803)
(-618, -211, 675)
(-537, -336, 739)
(809, -115, 625)
(-771, 74, -847)
(793, -125, 619)
(504, 2, -467)
(-522, -127, 746)
(451, -138, -503)
(842, -217, 513)

Scanner Beacons posX, 1:
(740, 810, -825)
(719, 754, -618)
(-556, 936, -564)
(-454, 898, -525)
(-663, -398, -381)
(-582, -523, -317)
(764, -302, -431)
(748, -312, -437)
(-544, 905, -666)
(-567, -314, -310)
(626, 828, -711)
(797, -404, -543)

Scanner Beacons posX, 1:
(756, 816, -835)
(735, 760, -628)
(-540, 942, -574)
(-438, 904, -535)
(-647, -392, -391)
(-566, -517, -327)
(780, -296, -441)
(764, -306, -447)
(-528, 911, -676)
(-551, -308, -320)
(642, 834, -721)
(813, -398, -553)

Scanner Beacons posX, 1:
(448, -2, -377)
(208, 611, -85)
(-696, 106, -906)
(17, 521, -39)
(-730, 163, -729)
(-525, -118, 749)
(-444, -243, 813)
(902, -22, 699)
(-678, 167, -773)
(886, -32, 693)
(597, 95, -393)
(-429, -34, 820)
(544, -45, -429)
(935, -124, 587)

Scanner Beacons posX, 1:
(-897, -644, -128)
(-467, 448, 554)
(-488, 392, 761)
(-768, 812, -321)
(-776, 687, -268)
(-443, -664, 948)
(-459, -674, 942)
(-748, -547, -144)
(-801, 736, -160)
(-801, -687, -180)
(-581, 466, 668)
(-410, -766, 836)

Scanner Beacons posX, 1:
(247, -115, -20)
(677, 977, 662)
(7, 498, 272)
(656, 921, 869)
(-897, -7, -549)
(-184, 408, 318)
(-931, 50, -372)
(-879, 54, -416)
(396, -18, -36)
(343, -158, -72)
(563, 995, 776)
(734, -237, 944)

Scanner Beacons posX, 1:
(281, -292, 37)
(711, 800, 719)
(41, 321, 329)
(690, 744, 926)
(-863, -184, -492)
(-585, 926, 980)
(-150, 231, 375)
(-897, -127, -315)
(-728, 936, -410)
(-845, -123, -359)
(-573, 895, 878)
(430, -195, 21)
(377, -335, -15)
(597, 818, 833)

Scanner Beacons posX, 1:
(229, -248, 41)
(659, 844, 723)
(-11, 365, 333)
(638, 788, 930)
(-915, -140, -488)
(-637, 970, 984)
(-202, 275, 379)
(-949, -83, -311)
(-780, 980, -406)
(-897, -79, -355)
(-625, 939, 882)
(378, -151, 25)
(325, -291, -11)
(545, 862, 837)

Scanner Beacons posX, 1:
(-993, -592, -171)
(-563, 500, 511)
(-584, 444, 718)
(-864, 864, -364)
(-872, 739, -311)
(-539, -612, 905)
(-555, -622, 899)
(-844, -495, -187)
(-897, 788, -203)
(-897, -635, -223)
(-677, 518, 625)
(-506, -714, 793)

Scanner Beacons posX, 1:
(113, -583, 42)
(543, 509, 724)
(-127, 30, 334)
(522, 453, 931)
(-940, 781, -373)
(-753, 635, 985)
(242, 873, -151)
(-318, -60, 380)
(234, 748, -98)
(-896, 645, -405)
(-741, 604, 883)
(262, -486, 26)
(209, 797, 10)
(209, -626, -10)
(429, 527, 838)

Scanner Beacons posX, 1:
(129, -577, 32)
(559, 515, 714)
(-111, 36, 324)
(538, 459, 921)
(-924, 787, -383)
(-737, 641, 975)
(258, 879, -161)
(-302, -54, 370)
(250, 754, -108)
(-880, 651, -415)
(-997, -408, -364)
(-725, 610, 873)
(-989, 753, -381)
(278, -480, 16)
(225, 803, 0)
(225, -620, -20)
(445, 533, 828)
(616, -699, 996)

Scanner Beacons posX, 1:
(80, -471, -60)
(510, 621, 622)
(-160, 142, 232)
(489, 565, 829)
(-973, 893, -475)
(-786, 747, 883)
(-684, 709, 922)
(209, 985, -253)
(-351, 52, 278)
(201, 860, -200)
(-929, 757, -507)
(-774, 716, 781)
(229, -374, -76)
(176, 909, -92)
(176, -514, -112)
(396, 639, 736)
(567, -593, 904)

Scanner Beacons posX, 1:
(201, -466, -89)
(631, 626, 593)
(-39, 147, 203)
(610, 570, 800)
(-852, 898, -504)
(-943, -358, -618)
(-665, 752, 854)
(-563, 714, 893)
(330, 990, -282)
(-230, 57, 249)
(322, 865, -229)
(-977, -301, -441)
(655, -486, 987)
(-808, 762, -536)
(-925, -297, -485)
(639, -496, 981)
(-653, 721, 752)
(-917, 864, -502)
(350, -369, -105)
(297, 914, -121)
(297, -509, -141)
(517, 644, 707)
(688, -588, 875)

Scanner Beacons posX, 1:
(120, -530, -214)
(550, 562, 468)
(-120, 83, 78)
(529, 506, 675)
(-933, 834, -629)
(-746, 688, 729)
(-644, 650, 768)
(249, 926, -407)
(-311, -7, 124)
(241, 801, -354)
(-853, -646, 912)
(-772, -771, 976)
(574, -550, 862)
(-889, 698, -661)
(558, -560, 856)
(-734, 657, 627)
(-998, 800, -627)
(269, -433, -230)
(-757, -562, 983)
(216, 850, -246)
(216, -573, -266)
(436, 580, 582)
(607, -652, 750)

Scanner Beacons posX, 1:
(105, -537, -5)
(535, 555, 677)
(-135, 76, 287)
(514, 499, 884)
(-948, 827, -420)
(-761, 681, 938)
(-659, 643, 977)
(234, 919, -198)
(-326, -14, 333)
(226, 794, -145)
(-904, 691, -452)
(-749, 650, 836)
(254, -440, -21)
(201, 843, -37)
(201, -580, -57)
(421, 573, 791)
(592, -659, 959)

Scanner Beacons posX, 1:
(-343, -913, -788)
(87, 179, -106)
(-583, -300, -496)
(66, 123, 101)
(-214, 543, -981)
(-774, -390, -450)
(-222, 418, -928)
(111, -933, 288)
(95, -943, 282)
(-194, -816, -804)
(-247, 467, -820)
(-247, -956, -840)
(-27, 197, 8)

Scanner Beacons posX, 1:
(470, -206, -37)
(900, 886, 645)
(230, 407, 255)
(879, 830, 852)
(-674, -98, -566)
(-294, 974, 945)
(39, 317, 301)
(-708, -41, -389)
(-656, -37, -433)
(-384, 981, 804)
(619, -109, -53)
(566, -249, -89)
(786, 904, 759)
(957, -328, 927)

Scanner Beacons posX, 1:
(713, -472, 499)
(43, -951, 109)
(692, -528, 706)
(-770, -200, -598)
(-583, -346, 760)
(-481, -384, 799)
(412, -108, -376)
(404, -233, -323)
(-726, -336, -630)
(-571, -377, 658)
(-835, -234, -596)
(379, -184, -215)
(599, -454, 613)

Scanner Beacons posX, 1:
(611, -511, 461)
(-59, -990, 71)
(590, -567, 668)
(-872, -239, -636)
(-685, -385, 722)
(-583, -423, 761)
(310, -147, -414)
(302, -272, -361)
(-828, -375, -668)
(-673, -416, 620)
(-937, -273, -634)
(277, -223, -253)
(497, -493, 575)

Scanner Beacons posX, 1:
(426, -174, -173)
(856, 918, 509)
(186, 439, 119)
(835, 862, 716)
(-718, -66, -702)
(-5, 349, 165)
(-752, -9, -525)
(-547, -290, 953)
(880, -194, 903)
(-700, -5, -569)
(864, -204, 897)
(575, -77, -189)
(522, -217, -225)
(742, 936, 623)
(913, -296, 791)

Scanner Beacons posX, 1:
(973, 867, -550)
(303, 388, -940)
(952, 811, -343)
(-323, 993, -289)
(-221, 955, -250)
(112, 298, -894)
(-430, -341, -106)
(-349, -466, -42)
(997, -245, -156)
(981, -255, -162)
(-311, 962, -391)
(-334, -257, -35)
(859, 885, -436)

Scanner Beacons posX, 1:
(701, -370, 468)
(31, -849, 78)
(680, -426, 675)
(-782, -98, -629)
(-595, -244, 729)
(-493, -282, 768)
(400, -6, -407)
(-160, -939, 124)
(392, -131, -354)
(-738, -234, -661)
(-583, -275, 627)
(-847, -132, -627)
(367, -82, -246)
(587, -352, 582)

Scanner Beacons posX, 1:
(535, -208, -71)
(965, 884, 611)
(295, 405, 221)
(944, 828, 818)
(-609, -100, -600)
(-229, 972, 911)
(104, 315, 267)
(-643, -43, -423)
(-591, -39, -467)
(973, -238, 999)
(-319, 979, 770)
(684, -111, -87)
(631, -251, -123)
(851, 902, 725)

Scanner Beacons posX, 1:
(484, -296, 149)
(914, 796, 831)
(244, 317, 441)
(-660, -188, -380)
(53, 227, 487)
(-694, -131, -203)
(-525, 932, -298)
(-642, -127, -247)
(-370, 891, 990)
(633, -199, 133)
(580, -339, 97)
(800, 814, 945)

Scanner Beacons posX, 1:
(727, -562, 685)
(706, -618, 892)
(-756, -290, -412)
(-569, -436, 946)
(-467, -474, 985)
(426, -198, -190)
(418, -323, -137)
(-712, -426, -444)
(-557, -467, 844)
(-821, -324, -410)
(393, -274, -29)
(613, -544, 799)

Scanner Beacons posX, 1:
(625, -601, 647)
(604, -657, 854)
(-858, -329, -450)
(-671, -475, 908)
(-569, -513, 947)
(324, -237, -228)
(316, -362, -175)
(-814, -465, -482)
(-659, -506, 806)
(-923, -363, -448)
(291, -313, -67)
(511, -583, 761)

Scanner Beacons posX, 1:
(440, -264, 13)
(870, 828, 695)
(200, 349, 305)
(849, 772, 902)
(-704, -156, -516)
(-426, 954, 956)
(-324, 916, 995)
(9, 259, 351)
(-738, -99, -339)
(-569, 964, -434)
(-686, -95, -383)
(-414, 923, 854)
(589, -167, -3)
(536, -307, -39)
(756, 846, 809)
(927, -386, 977)

Scanner Beacons posX, 1:
(987, 777, -364)
(317, 298, -754)
(966, 721, -157)
(-309, 903, -103)
(-207, 865, -64)
(126, 208, -708)
(-416, -431, 80)
(-335, -556, 144)
(995, -345, 24)
(-297, 872, -205)
(-320, -347, 151)
(873, 795, -250)

Scanner Beacons posX, 1:
(715, -460, 654)
(45, -939, 264)
(694, -516, 861)
(-768, -188, -443)
(-581, -334, 915)
(-479, -372, 954)
(414, -96, -221)
(406, -221, -168)
(-724, -324, -475)
(-569, -365, 813)
(-833, -222, -441)
(381, -172, -60)
(601, -442, 768)

Scanner Beacons posX, 1:
(549, -298, 115)
(979, 794, 797)
(309, 315, 407)
(-595, -190, -414)
(118, 225, 453)
(-629, -133, -237)
(-460, 930, -332)
(-577, -129, -281)
(-305, 889, 956)
(698, -201, 99)
(645, -341, 63)
(865, 812, 911)

Scanner Beacons posX, 1:
(-96, -568, 35)
(334, 524, 717)
(-336, 45, 327)
(313, 468, 924)
(-962, 650, 978)
(33, 888, -158)
(-527, -45, 373)
(25, 763, -105)
(-950, 619, 876)
(53, -471, 19)
(0, 812, 3)
(0, -611, -17)
(220, 542, 831)
(391, -690, 999)

Scanner Beacons posX, 1:
(-80, -562, 25)
(350, 530, 707)
(-320, 51, 317)
(329, 474, 914)
(-946, 656, 968)
(49, 894, -168)
(-511, -39, 363)
(41, 769, -115)
(-934, 625, 866)
(69, -465, 9)
(16, 818, -7)
(16, -605, -27)
(236, 548, 821)
(407, -684, 989)

Scanner Beacons posX, 1:
(-129, -456, -67)
(301, 636, 615)
(-369, 157, 225)
(280, 580, 822)
(-995, 762, 876)
(-893, 724, 915)
(0, 1000, -260)
(-560, 67, 271)
(-8, 875, -207)
(-983, 731, 774)
(20, -359, -83)
(-33, 924, -99)
(-33, -499, -119)
(187, 654, 729)
(358, -578, 897)

Scanner Beacons posX, 2:
(4, 665, -251)
(434, -17, 841)
(-236, 373, 362)
(413, -224, 785)
(-862, -278, 967)
(-760, -317, 929)
(-427, 327, 272)
(-969, -461, -367)
(-888, -525, -492)
(458, -411, -271)
(442, -405, -281)
(-850, -176, 936)
(153, 681, -154)
(-873, -532, -283)
(100, 717, -294)
(320, -131, 859)
(491, -299, -373)

Scanner Beacons posX, 2:
(-98, 626, -289)
(332, -56, 803)
(-338, 334, 324)
(311, -263, 747)
(-964, -317, 929)
(-862, -356, 891)
(-529, 288, 234)
(-990, -564, -530)
(356, -450, -309)
(340, -444, -319)
(-952, -215, 898)
(51, 642, -192)
(-975, -571, -321)
(-2, 678, -332)
(218, -170, 821)
(389, -338, -411)

Scanner Beacons posX, 2:
(541, -200, -493)
(-129, 190, -972)
(520, -407, -549)
(-942, 897, -221)
(-755, -461, -367)
(-653, -500, -405)
(240, 675, -129)
(232, 622, -254)
(-898, 929, -357)
(-743, -359, -398)
(207, 514, -205)
(427, -314, -475)

Scanner Beacons posX, 2:
(-8, 767, -282)
(422, 85, 810)
(-248, 475, 331)
(401, -122, 754)
(-874, -176, 936)
(-772, -215, 898)
(-439, 429, 241)
(-981, -359, -398)
(-900, -423, -523)
(446, -309, -302)
(430, -303, -312)
(-862, -74, 905)
(141, 783, -185)
(-885, -430, -314)
(88, 819, -325)
(308, -29, 828)
(479, -197, -404)

Scanner Beacons posX, 2:
(445, -271, -409)
(-225, 119, -888)
(424, -478, -465)
(-851, -532, -283)
(-749, -571, -321)
(144, 604, -45)
(-416, 73, -978)
(136, 551, -170)
(-994, 858, -273)
(-839, -430, -314)
(111, 443, -121)
(331, -385, -391)

Scanner Beacons posX, 2:
(269, 501, -316)
